GB_ACC,logFC,P.Value,adj.P.Val,direction,Gene_Symbol
AL833324,-0.016615651643509,0.443240317349288,0.591041201567455,ns,ERICH1
AB042648,-0.0166126435748239,0.642973708232384,0.7548631309965,ns,MYO18B
NM_001646,-0.0166118855272042,0.845897756936193,0.901279069320372,ns,APOC2
AW590925,0.0166105513637447,0.168693045597938,0.300974625914413,ns,NA
AA651933,-0.0166091685295762,0.747077955697101,0.831197661135268,ns,PDE7A
W74618,0.0166035768041759,0.217010198390583,0.36007491926838,ns,MCF2L
AI937390,0.0166030893404479,0.00731610520104809,0.028873713928663,ns,NA
AK024173,-0.016602598523765,0.580014186006062,0.705782892016165,ns,NA
AA425220,-0.0166008409291296,0.766295564322144,0.84498757555122,ns,THNSL2
AL050020,0.0165971222524171,0.0190795784215556,0.0602273288443682,ns,SMG7-AS1
AV707703,-0.0165959497890635,0.341872337090003,0.495953725375773,ns,TMEM130
AI827820,0.0165957352302359,0.000650382086415926,0.00390966614038888,ns,MBD2
AU145254,-0.0165896830674765,0.55447418760064,0.685132784457074,ns,NA
NM_019897,-0.0165867859195961,0.639268743274635,0.75203308367348,ns,OR2S2
AK000792,0.0165805431796398,0.32355096259944,0.477699073275026,ns,NA
U95737,-0.0165793084779584,0.0352459807334143,0.0952619533860933,ns,LOC101929304
AF317902,0.0165773830545466,0.69353779245625,0.792571082454397,ns,BACH1
NM_024527,-0.0165717880655691,0.489175490488017,0.631307155635639,ns,ABHD8
NM_018441,0.0165713433878345,0.839104036551016,0.896513200528911,ns,PECR
BC039025,0.0165703051906616,0.521419721255406,0.658472349741513,ns,NA
AW452623,0.0165698412615325,0.685818551288709,0.78694418618616,ns,SLC7A1
AK000792,-0.016566935238282,0.0268031170637033,0.0776386248117125,ns,NA
NM_032721,0.0165651637731581,0.0147410344106289,0.0495966062264462,ns,NFKBID
AL118865,-0.0165592730705928,0.147836594976099,0.273474916554202,ns,RP11-320H14.1
NM_080820,-0.0165580412081949,0.638914585218963,0.751690092360538,ns,DTD1
AK026738,-0.0165576778918348,0.0188304091177366,0.0596061631685475,ns,NA
BF939574,0.0165571701950333,0.0227241702585916,0.0687249479639198,ns,PLA2G12B
AL117535,0.0165570803635595,0.209890357974647,0.351434593005776,ns,DNAI1
X14362,-0.0165544368296606,0.152585459852224,0.279908290581759,ns,CR1
NM_014906,-0.0165500399023899,0.715465184364844,0.808493867320185,ns,PPM1E
AF047190,0.0165474276701993,0.00412386060306079,0.0181904853497261,ns,SARDH
AL110155,0.0165473158709997,0.0357875819763043,0.0963408692498599,ns,ANTXR1
AI800221,-0.0165459566045389,0.0346791197500212,0.0941540642821034,ns,NA
BC033528,0.0165433646074673,0.933222474802308,0.959271203018605,ns,BC033528
T75499,-0.0165395290116259,0.427328658561234,0.577293267372208,ns,NA
Z25421,0.0165388479585187,0.666740769746593,0.772489708212757,ns,TLK1
AW070391,-0.0165375247168909,0.229819232110298,0.375276355904909,ns,NA
AA479495,0.0165367002383738,0.0237364353245448,0.0710272282274596,ns,GPR137
NM_005061,0.0165352875791007,0.0247979529145661,0.0732999893117125,ns,RPL3L
BC017974,-0.0165345402041028,0.167727362910365,0.299738625912076,ns,TMEM67
AI805082,0.0165343713311472,0.00249254786914671,0.0120489564128436,ns,OR51E2
BC031525,-0.016533268175642,0.749724252648108,0.833092848236044,ns,PTPRC
AF001307,0.0165320510844489,0.517383917861245,0.65506053406875,ns,ARNT
AI364950,-0.016529316561011,0.252302189574235,0.401485416061122,ns,NAGLU
NM_017991,0.0165221173815104,0.406153877198228,0.557921414981684,ns,KANSL3
BI603728,-0.0165211860710115,0.100470983483342,0.207010556891864,ns,NA
AI733700,0.0165211444278266,0.827705032653901,0.888694680985501,ns,AK7
AB042563,0.0165208950210189,0.640843470429289,0.753252791480421,ns,CSNK1G1
AW004029,0.0165198327165643,0.75034743299992,0.833544696278114,ns,CLP1
BC046109,0.0165161700163687,0.272484564779473,0.423434997049321,ns,PTK7
AF323084,-0.0165125380289712,0.161984613883269,0.292435480414101,ns,RETNLB
AY034078,-0.0165018873869522,0.0523476179249014,0.127930391449977,ns,TFE3
BQ007522,0.0165004096979162,0.0522458706717641,0.127767496641459,ns,CASC10
BC037872,-0.0164951087236807,0.625386243680886,0.741281495402131,ns,CDNF
AI796012,0.0164948287459075,0.0163131682985496,0.0535306771789155,ns,LINC00113
AW207504,-0.0164901626968939,0.0456505510005476,0.115400773419788,ns,FAM83H
Z68274,0.0164834374698661,0.0232316246829747,0.0698804097164187,ns,RP11-357G3.1
AF401998,-0.0164820575208346,0.299382705144931,0.452967633963656,ns,MBNL1
NM_014068,-0.0164815852515834,0.642155352973861,0.754238755746022,ns,PSORS1C1
AI732992,-0.0164811671401144,0.82767434918453,0.888694680985501,ns,BTD
AA676803,-0.0164808982716274,0.927653027901738,0.95581304831329,ns,WIPF2
BG473130,0.0164806121356955,0.0717950389724595,0.162086439406192,ns,KIF1A
AW473675,0.0164783222734834,0.902750535234078,0.939853879953842,ns,DNAH2
BC042908,0.0164753129807913,0.89915411206806,0.937583895978059,ns,RRP12
AB041269,-0.0164750942692051,0.702345737244413,0.799195581739684,ns,KRT19P2
AL512755,0.0164733948192888,0.428659465447771,0.578433963888593,ns,SLC37A1
AI692908,0.0164577189164334,0.0820830871316616,0.178733050417505,ns,LOC147791
AA551114,0.0164558926498319,0.715498036884439,0.808514262122282,ns,NA
AA706818,0.016451774229532,0.95213642019198,0.971121596367839,ns,MLKL
AI733437,-0.0164512976891746,0.245824095521315,0.39398947406326,ns,NA
AK054753,-0.0164490268473778,0.31813694837061,0.472002530871071,ns,LOC102546294
AK091616,-0.0164436206149094,0.57959662177354,0.70549003488313,ns,MAPKBP1
NM_004348,-0.016442621289714,0.793085429118358,0.864434714805119,ns,RUNX2
AW369248,0.0164401283091982,0.306899584321459,0.460914833311733,ns,NA
NM_022006,0.0164363800452465,0.0619424908330295,0.145315061662006,ns,FXYD7
AI651930,0.0164329941863364,0.0913251536935798,0.193255603637146,ns,MEX3A
AJ275439,-0.0164241486913612,0.690890954662424,0.790580427990806,ns,IGHA1
BE736287,0.0164184756865231,0.427451641255101,0.577389045135288,ns,TRUB1
BC041462,-0.016416801691546,0.214885827008215,0.357573420792189,ns,NA
AW137517,-0.0164117710047442,0.875215349841039,0.921747452577689,ns,NANOG
AK025218,-0.0164112251680635,0.258573281422286,0.408524390844311,ns,NA
AA827878,0.0164090143817415,0.939525299588547,0.963248013562163,ns,MALAT1
AI939527,0.0164064658748138,0.686744919896066,0.787444630588168,ns,LOC101928323
AK022640,0.0164059395415266,0.858414343571558,0.910072846572195,ns,SEC61A2
BC043279,-0.016405369793854,0.869413349047582,0.917601144681333,ns,RP11-109G23.3
NM_001056,0.0164048379525656,0.0706987643906419,0.160214827249745,ns,SULT1C2
BC032874,0.0164027057546972,0.622108115080977,0.738799888858099,ns,LOC101927592
AI924382,-0.0164008482874358,0.0197897728198463,0.0618861007220721,ns,ANKLE2
NM_018350,0.0163999937131236,0.0271615057570721,0.0784188683606988,ns,NA
AJ011081,-0.0163975225425501,0.628475700717714,0.743500204559755,ns,NAB2
BC025670,-0.0163957454102031,0.633980544155979,0.747938725006275,ns,NA
BF057068,-0.0163933057458165,0.129479490110116,0.248446177626783,ns,RBBP6
BC000779,0.0163925497628306,0.881444044885022,0.925879051071428,ns,CNOT1
AK025163,0.0163844551139318,0.877564589733586,0.923242375202179,ns,SEPT2
NM_003180,-0.016377304895788,0.0823451403489772,0.179155160244013,ns,SYT5
AL133262,0.0163769154565649,0.0924386682700006,0.194909578403519,ns,CDC5L
AL157851,-0.0163760643827193,0.825173052939848,0.887109606222574,ns,RRP7A
U13021,0.0163750862227952,0.0101894208109296,0.0373799179651574,ns,CASP2
AI871641,-0.0163749058397062,0.956511321444743,0.973675805851579,ns,RUFY3
BF447723,-0.0163710619752613,0.84923294028608,0.903443169858262,ns,NOS1
T61953,-0.0163687606676914,0.60805101080256,0.727739691283561,ns,NA
NM_002314,0.0163593427873416,0.117625076823469,0.232181307639148,ns,LIMK1
BC017000,-0.016357414103656,0.653629913126247,0.76266831418788,ns,SREK1
NM_153030,-0.0163567050856122,0.532745660028268,0.667793538647167,ns,NA
AB075821,0.0163554707320954,0.280554492214405,0.432187816859566,ns,SGSM1
AI333640,0.0163552066339285,0.483089637167368,0.626064268874053,ns,NA
BF060696,-0.0163525213281241,0.0654492267835633,0.151398984384376,ns,NA
AL038725,-0.0163510572004286,0.429155872333495,0.578803488399209,ns,LOC101929591
AB037777,0.0163466336951257,0.0178077399730559,0.0571825244255509,ns,AC013463.2
NM_014693,0.0163455096561105,0.0378437495837277,0.100489166918662,ns,ECE2
AL832319,-0.016344646503442,0.736741709052399,0.823893745525405,ns,NA
AI632413,0.0163384560789139,0.0405552562806263,0.105745725053896,ns,LINC01096
AW300204,0.0163381639287103,0.452801977699601,0.599778666216549,ns,SLC30A8
NM_003813,0.0163377910926794,0.276574619205837,0.427939984097019,ns,ADAM21
AL356954,-0.0163334666098414,0.052004250774131,0.12736482118156,ns,ELL2P3
AL525367,0.0163259674258271,0.263196936918135,0.41359194095385,ns,TATDN3
AK093620,0.0163201035515255,0.0295537383679467,0.0835586204953756,ns,RPUSD3
NM_006898,0.0163194707743675,0.00196248287281924,0.00990362937842149,ns,HOXD3
AI346678,-0.0163188599839574,0.529948100169963,0.665594728849946,ns,ADSS
H79694,-0.0163180929462459,0.714486617294574,0.807705601952154,ns,NA
BC026225,0.0163086680293896,0.0264497975834581,0.0768597847943703,ns,LOC100287221
BE463757,-0.0163083852793915,0.0751142539818178,0.167375851838468,ns,NA
BF060736,-0.0163061551437873,0.618064470042627,0.735647681047587,ns,TRABD2B
AL096732,0.0163058861226735,0.899807488175966,0.938035674102942,ns,DNAH3
AF113688,-0.0163005202554416,0.429217222463637,0.578819240593725,ns,NA
BF511800,0.0162990605026971,0.0290794173332199,0.0825637753480186,ns,UPF3B
AL136591,0.0162956554424754,0.0161014577922289,0.0530335271941979,ns,HPCAL4
AI033582,0.016292198636439,0.721255106269753,0.812665671935424,ns,NA
BE551735,-0.0162849030545491,0.280468310921975,0.432116000349306,ns,FANCD2OS
BF437720,0.0162848520453409,0.619887507023348,0.737060295248658,ns,NA
AK025564,-0.0162819553771394,0.348528674789085,0.50272559601332,ns,ZNF443
AI953663,-0.016279658017579,0.626355389051006,0.741858752666065,ns,RP11-334J6.6
NM_000232,-0.0162793153790011,0.246474530670465,0.394835742676619,ns,SGCB
AW103179,-0.0162784083742107,0.121561401322715,0.237695410327156,ns,GALNTL5
BF511215,-0.0162767260086509,0.0347367304397888,0.0942797032081951,ns,EXOC3L4
N73272,0.0162763844524267,0.310947468899268,0.464878560909404,ns,PARVB
BC036249,-0.0162693619784235,0.0841330053643426,0.182049836442127,ns,LOC101927814
BC006013,0.0162617409460091,0.0527557694444154,0.128651313945533,ns,SIPA1L2
BF434223,0.0162523914451258,0.00806372557142778,0.0311886858804806,ns,LEPREL1
AW450323,-0.0162516351784792,0.145112311517725,0.269616065892195,ns,NA
AW451984,0.0162512405360862,0.00482051736734877,0.0206918898831265,ns,LOC100128079
AK092487,0.0162482144546132,0.645508691598157,0.75676845692359,ns,SMTN
AB049469,0.0162464049926982,0.013052733252409,0.0452057150810967,ns,NPAS4
AA921687,0.0162376618006403,0.745436393582,0.83004766469628,ns,NA
AI918098,0.0162375748084078,0.00773208174696948,0.0301752308451654,ns,DQ586822
AW134809,-0.0162314298005488,0.237339860401693,0.384106593780986,ns,NA
BC002828,-0.0162286608136648,0.538577306036444,0.672704290883001,ns,AGGF1
R02580,-0.0162261414803773,0.165177183373734,0.29647423392348,ns,UNC5C
BE550200,0.016222155929082,0.133740450037501,0.254467031247536,ns,UNC80
N51468,-0.0162172475722659,0.95528318280198,0.972974271957563,ns,FLVCR1-AS1
AI797913,-0.0162122841813626,0.703695711887382,0.800094391632952,ns,NA
BC032393,-0.0162103974670766,0.720810750181552,0.812332593884959,ns,RNF170
N64834,-0.0162096271182581,0.0639204626826282,0.148734750855613,ns,NA
BC038371,-0.0162069265301819,0.0679054403319996,0.15564358974489,ns,LIFR-AS1
BE350315,0.0162061545738932,0.114551359424919,0.227490668809931,ns,NA
BC021178,0.0162049861668991,0.00063222335384506,0.00381647109799273,ns,TMEM239
R07444,0.0162045765625465,0.671188088123069,0.776009718364493,ns,LOC102724426
AV651627,-0.0161990019600551,0.480852623141763,0.624298564712583,ns,IGFBP1
NM_018409,0.0161983638146843,0.366151415011177,0.519838490862438,ns,LRP2BP
N54911,-0.0161970801237445,0.497233553843285,0.638187676623696,ns,NA
AK093884,-0.0161911831116077,0.664746161856536,0.770879138265405,ns,NA
AL117638,0.0161895451345333,0.00402253019996561,0.0178197957341598,ns,LOC101929684
H62490,0.0161893777110311,0.483897941165802,0.626769714943743,ns,RALGAPA1
AW235567,-0.016185427016417,0.823534978858496,0.885892162541306,ns,GBA3
AF332595,-0.016177301081985,0.958275976983894,0.974695508372067,ns,COG3
NM_005985,0.0161759973026396,0.656886154144885,0.764980457529738,ns,SNAI1
AV649811,-0.0161754117751594,0.0476241555252433,0.119170584453613,ns,GATM
NM_016415,0.016166584290783,0.0631225035190988,0.147358693882557,ns,NA
BC011779,0.0161612295473869,0.213573832423163,0.355997671533579,ns,LINC00537
AI149729,0.0161499943809509,0.0572411466976166,0.136893972000216,ns,LINC00877
BF511683,-0.0161414066416952,0.741522490920794,0.827359548014329,ns,CHERP
AW291389,-0.0161376403919755,0.281947479005296,0.433513924556581,ns,VCPKMT
BE786990,0.0161337193124538,0.0214286410052783,0.0657462006304081,ns,GREM2
AU147936,0.0161265415493861,0.2585467866787,0.408506166957437,ns,KALRN
NM_012081,0.016124540039899,0.0073309037532363,0.0289242960184327,ns,ELL2
AY007145,0.0161201817254453,0.912931143569751,0.946124229913938,ns,LOC100506472
NM_013432,-0.0161179781689467,0.28166065721115,0.433211783001125,ns,TONSL
BC007223,-0.016115566355748,0.00168952838546398,0.00874350551647344,ns,DYNLRB1
AA609379,0.0161153855554774,0.0120861079113146,0.0425871740990144,ns,ANGEL1
AA001052,0.01611452819661,0.9311779935739,0.957962998964913,ns,RAB12
BC002821,-0.0161122073903934,0.0703400149718883,0.159702304716876,ns,LOC101929078
AI363001,0.0161081452921303,0.666296358948927,0.772103016216719,ns,LANCL2
AI809906,0.0161081043573752,0.177972026328494,0.312554874749458,ns,NA
AA743694,0.0161038303319843,0.850877451781276,0.904505504119335,ns,LINC00494
AY072911,0.0161021389342904,0.159270851337368,0.288959504487665,ns,CXADR
AA719451,-0.0160976675566435,0.120438333119907,0.236153658419972,ns,NA
AI884856,-0.0160975932297722,0.108683842626393,0.219145309114093,ns,NA
R63824,0.0160971488021748,0.929491494322152,0.95676867798959,ns,NA
BC019017,0.0160968052251187,0.385930031456284,0.53903381493439,ns,LOC730202
AI660512,0.0160924170508743,0.0186165966858737,0.0591178157230853,ns,FLJ37453
BC025286,-0.0160901536662967,0.783750663912588,0.857500100333724,ns,SIRPB1
AK024127,-0.0160889449815387,0.948446644458553,0.969101696829032,ns,NA
BF056923,-0.0160888796892209,0.076269344717525,0.169254322027977,ns,NA
AI031681,-0.016088503539017,0.0858141373767413,0.184659831285383,ns,STXBP5-AS1
AL137501,-0.0160863925550139,0.239710865109812,0.386900065108964,ns,NA
J02963,0.0160856145048822,0.00240799332770094,0.0117189089178778,ns,NA
AJ001863,0.0160818853625839,0.000617343470422999,0.00374034286390341,ns,NA
AB007958,0.0160801669077828,0.649464785946172,0.759593540098046,ns,TMEM63A
AW207668,-0.0160761279144341,0.480953396509192,0.624389562373591,ns,MBD6
BC043351,0.0160723149305233,0.575060689859689,0.702084097311817,ns,JRK
AU153366,-0.0160721823037573,0.93563122126615,0.960689426695128,ns,IKBKB
AI683900,-0.0160721255594343,0.93805963656982,0.9622330709789,ns,OS9
NM_003534,0.0160691059720515,0.898942560702852,0.93746204945034,ns,HIST1H3G
N27112,0.0160685437271195,0.234515457199265,0.380826994856635,ns,NA
BI826539,0.0160668081118394,0.0134337797512989,0.0462467860285985,ns,RNF216
BF114631,0.0160632073539797,0.818722830640438,0.882503255630329,ns,NA
BF063776,-0.0160626405606421,0.0417765640019973,0.108119774895322,ns,FAM84A
AA516469,-0.0160600796332324,0.878218272064769,0.923574252224552,ns,NA
BG435715,-0.0160591075292977,0.0838293522884057,0.181579836454476,ns,NA
AI681763,0.0160568738259834,0.275844479520605,0.427161214734987,ns,LA16c-395F10.2
NM_003055,-0.0160542040473417,0.609882021629824,0.7293291625158,ns,SLC18A3
NM_138706,0.0160479381487624,0.0002150061593778,0.00151746334738948,ns,B3GNT6
BC036581,-0.01604745998698,0.462634392108382,0.608698372752603,ns,LEPROT
AF015124,-0.0160472245393422,0.0845879563844736,0.182802503344753,ns,IGHA1
AB046843,0.0160430324365692,0.0167017998094505,0.0545144270256705,ns,DDA1
BC040888,0.0160429953734174,0.0016530052859374,0.00858867640385306,ns,LOC101928144
NM_021098,0.0160383794095975,0.0121192752422182,0.0426737574985986,ns,CACNA1H
NM_000607,-0.0160356964339203,0.182479956495872,0.318324268186319,ns,ORM1
BE503077,0.0160312003790455,0.749911594366161,0.833213067424554,ns,NA
NM_014336,-0.016029681913877,0.712666868990749,0.806416287837555,ns,AIPL1
AL137434,0.0160283634281515,0.0152286408009686,0.0508736090080316,ns,FBXL18
NM_000921,-0.0160251169728904,0.126403422227937,0.244446746672288,ns,PDE3A
AA521427,0.0160247809901408,0.00801344503462882,0.031038978142622,ns,NA
AI741645,-0.0160199735732429,0.0987760827991076,0.204692198903683,ns,LOC100996425
AK024532,-0.0160177373048738,0.646087544049663,0.757232848534975,ns,NA
BF446719,0.0160172745512923,0.0288902449254724,0.0821847560222327,ns,WIPF1
BC041965,0.0160149301089079,0.0193137819326742,0.0607384298450498,ns,NA
S76476,0.0160119208416099,0.182047498179961,0.3177830345235,ns,NTRK3
BC040537,-0.0160087700232063,0.537831914524802,0.672080687075394,ns,LOC101930541
AK000175,0.0160086488590028,0.0147736190608726,0.049678693292989,ns,LOC93444
AW590434,0.016006224646065,0.020540798068131,0.0636669917453229,ns,ZFP28
AI733198,-0.0160057266694109,0.106158069540404,0.215228520318152,ns,NA
AF192523,-0.0160057260300883,0.611415831401215,0.730438220245757,ns,NPC1L1
NM_006583,0.0160056979369421,0.50392739930592,0.643758086573794,ns,RRH
AA654586,-0.016004864311757,0.0429551283837862,0.110323007262214,ns,NA
BF196224,0.0160034927972927,0.236763232696363,0.383436190153709,ns,PCGF5
AW117229,0.0160003623986231,0.225885222748142,0.370792596030786,ns,RP11-456P18.2
BC036237,-0.0159971043113378,0.49594086170326,0.637114952832787,ns,NA
BF739841,-0.0159951213508194,0.0131139121433424,0.0453773100097801,ns,LINC01187
AF230401,-0.0159921234521492,0.272469050242454,0.423434997049321,ns,PML
NM_006611,-0.0159910545583157,0.370958082858131,0.525038453820844,ns,KLRAP1
NM_000272,-0.0159905487821344,0.192777643852106,0.330702106738085,ns,NPHP1
AW022496,0.0159897644816285,0.934919667979855,0.960310854584134,ns,OTUD7B
AF319440,0.0159849377976653,0.490519310718498,0.632407308175437,ns,FCRL2
BE501995,-0.0159818220871473,0.635925882947435,0.74947280358679,ns,NA
AF103529,-0.0159813407201468,0.452391623653708,0.599336868801397,ns,LOC101928457
NM_000264,-0.0159804448641658,0.516562042253741,0.654441339309244,ns,PTCH1
NM_005479,0.0159778189137367,0.951569248912621,0.970766655910653,ns,FRAT1
AY027790,-0.0159714687083343,0.59798779713748,0.71984455045559,ns,NLRC4
AK022988,-0.0159680719384312,0.91919363839418,0.950234192841457,ns,RALGAPA1
AW152368,-0.0159627922107997,0.92123810091408,0.951573165479283,ns,NA
AF082559,-0.0159625667485592,0.124558859304532,0.241807656163742,ns,TNKS
AI801777,0.0159611267881772,0.969497397651897,0.981812071242454,ns,CDC42EP3
AK027097,-0.0159585364526147,0.735464358295364,0.823072028680015,ns,NIFK
AF418269,0.0159554330087892,0.0465678452961318,0.11720400641309,ns,CNKSR2
